# Sherical harmonic coefficients for the Average Magnetic field and Polar current System (AMPS) model
# Produced Dec 2019
#
# Based on magnetic field measurements from CHAMP (2001-08 to 2010-09) and Swarm (2013-12 to 2018-09).
# Reference: Laundal et al., "Solar wind and seasonal influence on ionospheric currents", Journal of Geophysical Research - Space Physics, doi:10.1029/2018JA025387, 2018
#
# Coefficient unit: nT
# Apex reference height: 110 km
# Earth radius: 6371.2 km
#
# Spherical harmonic degree, order: 65, 3 (for T) and 45, 3 (for V)
# 
# column names:
# n m tor_c_const tor_s_const pol_c_const pol_s_const tor_c_sinca tor_s_sinca pol_c_sinca pol_s_sinca tor_c_cosca tor_s_cosca pol_c_cosca pol_s_cosca tor_c_epsilon tor_s_epsilon pol_c_epsilon pol_s_epsilon tor_c_epsilon_sinca tor_s_epsilon_sinca pol_c_epsilon_sinca pol_s_epsilon_sinca tor_c_epsilon_cosca tor_s_epsilon_cosca pol_c_epsilon_cosca pol_s_epsilon_cosca tor_c_tilt tor_s_tilt pol_c_tilt pol_s_tilt tor_c_tilt_sinca tor_s_tilt_sinca pol_c_tilt_sinca pol_s_tilt_sinca tor_c_tilt_cosca tor_s_tilt_cosca pol_c_tilt_cosca pol_s_tilt_cosca tor_c_tilt_epsilon tor_s_tilt_epsilon pol_c_tilt_epsilon pol_s_tilt_epsilon tor_c_tilt_epsilon_sinca tor_s_tilt_epsilon_sinca pol_c_tilt_epsilon_sinca pol_s_tilt_epsilon_sinca tor_c_tilt_epsilon_cosca tor_s_tilt_epsilon_cosca pol_c_tilt_epsilon_cosca pol_s_tilt_epsilon_cosca tor_c_tau tor_s_tau pol_c_tau pol_s_tau tor_c_tau_sinca tor_s_tau_sinca pol_c_tau_sinca pol_s_tau_sinca tor_c_tau_cosca tor_s_tau_cosca pol_c_tau_cosca pol_s_tau_cosca tor_c_tilt_tau tor_s_tilt_tau pol_c_tilt_tau pol_s_tilt_tau tor_c_tilt_tau_sinca tor_s_tilt_tau_sinca pol_c_tilt_tau_sinca pol_s_tilt_tau_sinca tor_c_tilt_tau_cosca tor_s_tilt_tau_cosca pol_c_tilt_tau_cosca pol_s_tilt_tau_cosca tor_c_f107 tor_s_f107 pol_c_f107 pol_s_f107
24 0 -0.0250425        nan  0.0164374        nan -0.0146242        nan  0.1350266        nan  0.0712306        nan  0.0524848        nan  0.0038437        nan  0.0083976        nan  0.0039713        nan -0.0929369        nan -0.0343621        nan -0.0015921        nan  0.0011464        nan -0.0039311        nan -0.0009199        nan  0.0010024        nan -0.0010860        nan  0.0013368        nan  0.0007706        nan  0.0000595        nan  0.0018548        nan -0.0003315        nan -0.0007087        nan -0.0014205        nan  0.0047509        nan -0.0122945        nan  0.0006348        nan -0.0202333        nan -0.0168788        nan  0.0040095        nan -0.0005145        nan  0.0003480        nan  0.0015327        nan -0.0001690        nan  0.0001667        nan -0.0003422        nan  0.0004075        nan -0.0000229        nan
24 1  0.0250535 -0.0299782  0.2612829  0.4981768  0.0885963  0.0071511 -0.0498726  0.0337202 -0.0207714  0.0000199 -0.2463749 -0.4737203 -0.0123493 -0.0020972 -0.0358336 -0.0014324 -0.0108173 -0.0162479  0.0121332 -0.0076724 -0.0038437 -0.0007156  0.1178668  0.1970918 -0.0087897 -0.0086871 -0.0011716 -0.0000360  0.0036824  0.0010674 -0.0042990 -0.0023713  0.0002532  0.0024596 -0.0006436  0.0012193 -0.0012379  0.0012708  0.0000122 -0.0000622  0.0044381  0.0060627  0.0000345  0.0007223 -0.0004230  0.0002024  0.0002065 -0.0006310  0.0082956 -0.0043940 -0.0425362 -0.0630612  0.0475458 -0.0109806  0.0002963 -0.0008493 -0.0042548  0.0033511  0.0569111  0.0925910 -0.0038849  0.0014282 -0.0001021  0.0006179  0.0008355  0.0038994 -0.0015202  0.0003260 -0.0031126  0.0007855  0.0001043 -0.0005673 -0.0087040 -0.0021976  0.0016528  0.0010595
24 2 -0.1226803 -0.2927521  0.0241725  0.0469980 -0.0090223 -0.0119886 -0.0426686  0.0149193  0.1033437  0.1676690  0.0005234  0.0308973 -0.0068009  0.0568674 -0.0097609 -0.0464769  0.0032144  0.0079755  0.0327730 -0.0179476 -0.0491287 -0.0606461  0.0007153 -0.0495536  0.0000840  0.0009354  0.0028739  0.0100147  0.0031955  0.0009955 -0.0011662  0.0007421 -0.0001430 -0.0010240 -0.0042150 -0.0040299 -0.0000286  0.0002565  0.0003131  0.0001953 -0.0016870 -0.0008832  0.0002981 -0.0003138  0.0007623 -0.0007953  0.0016416  0.0025090  0.0071688 -0.0000273 -0.0048692  0.0261358 -0.0017849  0.0011808  0.0187713 -0.0026136 -0.0060605  0.0377134  0.0003567 -0.0336838  0.0000955  0.0008561 -0.0009014 -0.0005697 -0.0031988 -0.0006893  0.0003443  0.0000559  0.0003127  0.0001720  0.0011940 -0.0004888 -0.0009429  0.0050134  0.0002863 -0.0004500
24 3 -0.0031347  0.0040231  0.0121258  0.1734622 -0.0302782 -0.0054297  0.0127892  0.0145594 -0.0065521  0.0026512 -0.0695030 -0.0909770 -0.0016663 -0.0034336 -0.0102345 -0.0647962 -0.0110138  0.0077125 -0.0063663 -0.0027765  0.0033136 -0.0083929  0.0412648 -0.0247401 -0.0029286 -0.0025790  0.0004418 -0.0014800 -0.0017793  0.0001796  0.0001252  0.0002617  0.0018517  0.0020481  0.0005019  0.0002233 -0.0023474  0.0009146 -0.0012829  0.0006340 -0.0009702  0.0013266  0.0007609 -0.0008009 -0.0006144 -0.0001636 -0.0013729  0.0005888 -0.0000172 -0.0021135 -0.0157733  0.0336854  0.0050599 -0.0004257  0.0001554 -0.0010152 -0.0007322 -0.0016649  0.0164811 -0.0211083  0.0016883  0.0001701  0.0008135 -0.0004173 -0.0016240  0.0005025 -0.0000681 -0.0000965 -0.0003441  0.0018971 -0.0009421  0.0005123  0.0020206 -0.0080577 -0.0003634 -0.0000143
25 0  0.0103113        nan -0.0211596        nan -0.0352609        nan -0.0077831        nan -0.0324070        nan -0.0333539        nan -0.0021451        nan -0.0182575        nan  0.0591517        nan -0.0048319        nan  0.0053029        nan  0.0119109        nan -0.0004988        nan -0.0012979        nan -0.0002725        nan  0.0032192        nan -0.0025104        nan  0.0000973        nan  0.0030519        nan  0.0003453        nan -0.0007440        nan -0.0019306        nan  0.0004795        nan  0.0008161        nan  0.0036517        nan  0.0038407        nan  0.0292050        nan -0.0034684        nan -0.0002236        nan  0.0068607        nan -0.0007865        nan -0.0005232        nan  0.0012497        nan -0.0001980        nan  0.0009251        nan  0.0004854        nan -0.0045489        nan  0.0017468        nan
25 1 -0.0661870 -0.4730612 -0.0046211  0.0747658  0.0200288 -0.0271258 -0.1037181  0.0121148  0.0304955  0.2709391  0.0199918  0.0069771  0.0189650  0.0988153  0.0336478 -0.0234508  0.0033881  0.0145572 -0.0062153 -0.0178108 -0.0223563 -0.1096435  0.0272987 -0.0139924 -0.0006256  0.0003271  0.0019448  0.0147636  0.0040770  0.0014382 -0.0022183  0.0001528  0.0000335  0.0007440 -0.0000916 -0.0062728 -0.0000723 -0.0003983  0.0007012 -0.0005400 -0.0005678 -0.0002462  0.0006701 -0.0001433 -0.0004979 -0.0002352  0.0017871  0.0022184  0.0116840 -0.0037389 -0.0272627  0.0153662 -0.0024998  0.0021998 -0.0372354 -0.0048041 -0.0092589  0.0006974  0.0252421 -0.0212519  0.0004419  0.0008378 -0.0022438 -0.0005135  0.0023069 -0.0000238  0.0000793  0.0000924 -0.0006881  0.0003649  0.0021782  0.0013321  0.0008754  0.0012149  0.0002130 -0.0003334
25 2  0.0251366  0.0071580  0.1750693  0.5666032  0.0254787  0.0077515 -0.0014715  0.0175446 -0.0087573  0.0068735 -0.2839447 -0.3265898 -0.0065784 -0.0104470 -0.0303543 -0.1021990 -0.0288435  0.0080620 -0.0007222 -0.0079898 -0.0040088 -0.0052735  0.0960550  0.1060983 -0.0066394 -0.0031350  0.0011525 -0.0010734 -0.0015220  0.0000117 -0.0044720 -0.0006115  0.0036775  0.0014716 -0.0003418  0.0003953 -0.0038868  0.0031434 -0.0010949 -0.0009533  0.0007786 -0.0025521  0.0015866 -0.0001605  0.0004989 -0.0011600 -0.0009690 -0.0007701 -0.0003252 -0.0049684 -0.0358979 -0.0335910 -0.0182887  0.0004477  0.0028264 -0.0039786  0.0002436 -0.0012428  0.0420884 -0.0040177 -0.0005402  0.0053239  0.0009946  0.0003530 -0.0030661 -0.0008742  0.0009349  0.0001129  0.0000888  0.0061186 -0.0010241 -0.0006746  0.0125229 -0.0084301 -0.0009158 -0.0009906
25 3 -0.0335368 -0.0615734 -0.0342384 -0.0569349 -0.0000291 -0.0055116  0.0250971 -0.0033812  0.0121769  0.0440834  0.0381216  0.0143295  0.0207956  0.0355601 -0.0039073  0.0030596  0.0029711 -0.0004523  0.0120775 -0.0026182 -0.0047683  0.0148084 -0.0171802 -0.0041359 -0.0002329  0.0000330  0.0013255  0.0029374 -0.0016573  0.0000184  0.0010024 -0.0004044  0.0000105  0.0008453 -0.0022970 -0.0010095  0.0003787 -0.0007768 -0.0005232 -0.0032188 -0.0005322  0.0002715 -0.0002694  0.0002032 -0.0000715 -0.0008542  0.0005912 -0.0018868  0.0022473 -0.0193228  0.0094147  0.0040790  0.0000244  0.0007820 -0.0048479  0.0054626  0.0006579  0.0022644 -0.0121420  0.0030530 -0.0000123 -0.0009870 -0.0000099  0.0015010 -0.0004157 -0.0004018 -0.0002086 -0.0000619 -0.0000590 -0.0012238  0.0000237 -0.0012368  0.0001017 -0.0008754 -0.0000300 -0.0002261
26 0 -0.0620394        nan  0.0127499        nan -0.0082268        nan  0.0359015        nan  0.0554917        nan  0.0518939        nan  0.0183464        nan  0.0133579        nan  0.0032989        nan -0.0508531        nan -0.0275825        nan -0.0009669        nan -0.0001858        nan -0.0023663        nan -0.0005169        nan  0.0000850        nan  0.0006552        nan  0.0009434        nan -0.0011029        nan  0.0009754        nan  0.0017069        nan -0.0001123        nan  0.0003413        nan -0.0005972        nan  0.0124415        nan -0.0145424        nan  0.0011796        nan -0.0236101        nan -0.0180394        nan  0.0067672        nan  0.0008410        nan  0.0000503        nan -0.0013563        nan -0.0001580        nan -0.0004042        nan  0.0001369        nan -0.0010759        nan -0.0000558        nan
26 1  0.0012295 -0.0154809  0.1111480  0.5355327  0.1101483 -0.0545860 -0.0596544  0.0246927  0.0060029  0.0046775 -0.1766738 -0.3387693 -0.0179845  0.0018724 -0.0784701 -0.0978534  0.0005663  0.0347777  0.0196141 -0.0086292 -0.0149105 -0.0084333  0.0631591  0.1219023 -0.0022145 -0.0069184  0.0007086 -0.0002046 -0.0003974 -0.0017656 -0.0063070 -0.0005103  0.0020998  0.0008148  0.0000867  0.0015993  0.0014521  0.0018361 -0.0000457 -0.0004984 -0.0046991 -0.0054376  0.0016076  0.0005426 -0.0025340  0.0002755  0.0001958 -0.0011836  0.0023890 -0.0047494 -0.0127915 -0.0316796  0.0414565  0.0037710  0.0016177 -0.0018508 -0.0056865  0.0041364  0.0213357  0.0403491  0.0058667 -0.0049850  0.0003344  0.0010154 -0.0013508 -0.0035582 -0.0011959  0.0001070  0.0008862  0.0022066 -0.0004264 -0.0011996  0.0078705  0.0030320 -0.0021247 -0.0000479
26 2 -0.1188480 -0.1880289 -0.0276647 -0.0631336 -0.0122302  0.0037801 -0.0147721  0.0260539  0.1016601  0.0629501  0.0172372  0.0497324  0.0214550  0.1215195  0.0008994 -0.0195597  0.0035721  0.0038266  0.0205514 -0.0232310 -0.0455070 -0.0095650 -0.0046304 -0.0383722  0.0005816 -0.0003578  0.0029034  0.0026651  0.0039967  0.0005421 -0.0006764  0.0007080  0.0006558  0.0013936 -0.0035731 -0.0018394  0.0003618 -0.0009541 -0.0004343 -0.0016469 -0.0018524  0.0007725  0.0002838 -0.0003229 -0.0000269  0.0003614  0.0007292  0.0004678  0.0077251 -0.0059232  0.0000375  0.0146633 -0.0009719 -0.0000612  0.0149147 -0.0047912 -0.0037321  0.0489974 -0.0004926 -0.0173318 -0.0007777 -0.0007992 -0.0002944  0.0007000  0.0017453  0.0003288  0.0003180 -0.0000961  0.0003750 -0.0002822  0.0003536 -0.0020196  0.0005686 -0.0048086 -0.0002572 -0.0006064
26 3  0.0010410  0.0022800  0.0928172  0.1027509 -0.0367898 -0.0148913  0.0113743 -0.0052096  0.0047759  0.0045611 -0.0581339 -0.0587514  0.0000044  0.0076444 -0.0384644 -0.1038320  0.0012444  0.0014760 -0.0047932  0.0011735  0.0000614  0.0005680  0.0088512 -0.0440441 -0.0010895 -0.0000355 -0.0008110 -0.0007840  0.0018774 -0.0008430  0.0009717  0.0000413  0.0003139 -0.0014723  0.0007617  0.0000170  0.0040500  0.0020851 -0.0007882  0.0007565  0.0009439 -0.0013422  0.0005696 -0.0003908 -0.0006128  0.0015399 -0.0009348  0.0006133  0.0003183  0.0012744  0.0073188  0.0435281  0.0036903 -0.0011868 -0.0014402 -0.0019468 -0.0006549  0.0020525 -0.0085857 -0.0344754 -0.0006177 -0.0003057  0.0003363 -0.0002040  0.0017132 -0.0003639 -0.0000818  0.0000488 -0.0003609 -0.0028070 -0.0005128  0.0003989 -0.0012196  0.0071944 -0.0000712 -0.0003549
27 0  0.0239092        nan -0.0486008        nan  0.0509476        nan -0.0232981        nan -0.0231668        nan -0.0286813        nan -0.0110468        nan -0.0093876        nan  0.0150772        nan  0.0011716        nan -0.0005478        nan -0.0079930        nan -0.0000955        nan -0.0002977        nan -0.0004860        nan  0.0021140        nan -0.0006359        nan  0.0008737        nan -0.0039518        nan  0.0008777        nan  0.0010039        nan -0.0017109        nan  0.0010956        nan  0.0010233        nan  0.0039536        nan  0.0140482        nan  0.0319266        nan -0.0019581        nan  0.0009158        nan -0.0040941        nan  0.0004109        nan -0.0007724        nan -0.0015414        nan -0.0007437        nan -0.0007539        nan  0.0007313        nan  0.0050131        nan -0.0015379        nan
27 1 -0.0344073 -0.3457842 -0.0235600  0.0077911  0.0179022 -0.0096535 -0.1617601  0.0420164  0.0039656  0.1076832  0.0020280  0.0237019  0.0246662  0.1476284  0.0316123 -0.0154607  0.0008450  0.0065980  0.0266680 -0.0115687 -0.0129215 -0.0369366  0.0282090 -0.0140643  0.0007525 -0.0024004 -0.0026068  0.0073695  0.0054730 -0.0006631 -0.0027858 -0.0008690 -0.0002962  0.0025637  0.0004750 -0.0037604 -0.0007734  0.0002771  0.0021681 -0.0020755 -0.0016356 -0.0010911  0.0009478  0.0000028  0.0004044 -0.0003984  0.0017526  0.0007711  0.0079723 -0.0040478 -0.0187421  0.0065256 -0.0009725  0.0029175 -0.0256131 -0.0051734 -0.0052149  0.0215366  0.0195221 -0.0148412 -0.0001974 -0.0013852 -0.0019161  0.0001997  0.0007890 -0.0008699  0.0002905  0.0001342  0.0007747 -0.0002827  0.0021752  0.0000595 -0.0013920 -0.0023524 -0.0000826 -0.0002322
27 2  0.0076513  0.0215895  0.2554982  0.3008959  0.0021199 -0.0062203  0.0039064 -0.0044062 -0.0016530  0.0146337 -0.2160947 -0.1432408 -0.0001953  0.0060072 -0.0736688 -0.1933409 -0.0147081  0.0073371  0.0007770 -0.0024027 -0.0000796 -0.0024394  0.0584882  0.0109031  0.0029337  0.0004782 -0.0016754  0.0000392  0.0007789  0.0004190 -0.0035100 -0.0000931  0.0002864 -0.0028616 -0.0004305 -0.0010727  0.0064017 -0.0020495 -0.0016494 -0.0012867 -0.0004769  0.0025350  0.0017408 -0.0000514 -0.0004250  0.0005844 -0.0016431 -0.0010348  0.0007338  0.0054862 -0.0230758  0.0094090 -0.0198203 -0.0001185  0.0034147 -0.0044877 -0.0017286 -0.0021968  0.0175105 -0.0572169 -0.0001957 -0.0050219  0.0017608  0.0009098  0.0027222  0.0005275  0.0011596  0.0001933  0.0011051 -0.0043110 -0.0016879 -0.0009499 -0.0112909  0.0074310  0.0011437 -0.0007938
27 3 -0.0150289 -0.0183340 -0.0149109 -0.0508153  0.0045071 -0.0045764  0.0478767  0.0120194 -0.0079616  0.0015001  0.0339122  0.0298574  0.0266000  0.0500604  0.0008778  0.0200875  0.0025001  0.0009354  0.0026966 -0.0046712  0.0017017  0.0189818 -0.0125853  0.0063523  0.0012403 -0.0000695  0.0007201  0.0031523 -0.0013197 -0.0005142  0.0017136 -0.0007277 -0.0010622 -0.0000231 -0.0007137  0.0013361  0.0001078  0.0006908 -0.0011051 -0.0036351  0.0006950  0.0004319 -0.0004625  0.0003174  0.0012761  0.0011677 -0.0002173 -0.0030036  0.0018007 -0.0100878  0.0030951 -0.0073613  0.0010311  0.0024970 -0.0090053 -0.0007147  0.0040395 -0.0058843 -0.0063333  0.0120713 -0.0003699  0.0010269  0.0004408  0.0020261  0.0006706  0.0004951 -0.0002758 -0.0000121  0.0004100  0.0010418 -0.0006855 -0.0019633 -0.0000339  0.0007262  0.0002088  0.0002541
28 0 -0.0650002        nan -0.0247031        nan  0.0029825        nan -0.0442023        nan  0.0250999        nan  0.0293233        nan  0.0189481        nan  0.0201302        nan -0.0013153        nan -0.0102834        nan -0.0148611        nan  0.0077364        nan  0.0001242        nan -0.0004931        nan  0.0014403        nan -0.0002047        nan  0.0002895        nan -0.0002786        nan  0.0007586        nan  0.0013550        nan  0.0001380        nan -0.0001556        nan -0.0005390        nan  0.0005247        nan  0.0120238        nan -0.0140657        nan  0.0007825        nan -0.0248459        nan -0.0155039        nan  0.0111626        nan -0.0008153        nan -0.0002303        nan  0.0031691        nan -0.0001866        nan  0.0006255        nan  0.0004825        nan -0.0001879        nan  0.0000487        nan
28 1 -0.0195993 -0.0304378  0.0219031  0.2877745  0.1069532 -0.0194230 -0.0517266  0.0075880  0.0072565  0.0124028  0.0084828 -0.0890749 -0.0073588  0.0099897 -0.0839487 -0.1355775 -0.0680499 -0.0103487  0.0156868 -0.0049547 -0.0076415 -0.0044564 -0.0308995  0.0080347  0.0053917 -0.0088986 -0.0011485  0.0002456  0.0019311  0.0010415 -0.0064935  0.0006312 -0.0028386 -0.0034454 -0.0001427  0.0006793 -0.0009717  0.0024461 -0.0006770  0.0000763  0.0042661  0.0053867  0.0023423 -0.0000208  0.0010884  0.0009393 -0.0004542 -0.0004209  0.0076120  0.0029142  0.0147473  0.0081668  0.0129000 -0.0073226  0.0077730 -0.0019911 -0.0055123 -0.0006936 -0.0215862 -0.0216696 -0.0033740  0.0027702  0.0008077  0.0005425  0.0012485  0.0036196 -0.0009908 -0.0000608 -0.0027769  0.0002500 -0.0008787 -0.0006358 -0.0070591 -0.0035975  0.0021575  0.0003540
28 2 -0.0489307 -0.0140447 -0.0258147 -0.0540184 -0.0087272  0.0237280  0.0006227  0.0311910  0.0583752 -0.0727907  0.0242347  0.0431158  0.0394193  0.1346553 -0.0009153  0.0068341  0.0024220  0.0005954  0.0117526 -0.0205639 -0.0219301  0.0390163 -0.0147602 -0.0200272 -0.0007146 -0.0009525  0.0027949  0.0034870  0.0022299 -0.0001825  0.0006376  0.0008811  0.0007595  0.0012920 -0.0025287  0.0005350  0.0003818  0.0015706 -0.0009701 -0.0019429 -0.0014379 -0.0007385 -0.0001030 -0.0003765  0.0008677  0.0005260  0.0000274 -0.0004373  0.0033906 -0.0072081  0.0083943  0.0062172  0.0003261 -0.0014973  0.0129057 -0.0063390  0.0051863  0.0451342 -0.0080468 -0.0035403 -0.0000885 -0.0003794 -0.0000156  0.0008375 -0.0042506 -0.0005273  0.0002239 -0.0001218  0.0000299  0.0013310 -0.0000536 -0.0020886 -0.0005071  0.0059360  0.0002047  0.0000032
28 3  0.0008177 -0.0072257 -0.0382786  0.0824902 -0.0464456 -0.0024248  0.0030810  0.0017040  0.0033111 -0.0037145 -0.0069846  0.0362576  0.0026814  0.0009189 -0.0502380 -0.1167728  0.0056442  0.0025428 -0.0030251 -0.0007173  0.0015601  0.0007990 -0.0269025 -0.0697405 -0.0013957  0.0009499  0.0011195 -0.0019023 -0.0006039  0.0004241  0.0009906 -0.0003050 -0.0014363 -0.0017489  0.0005282  0.0005061 -0.0020002  0.0006967 -0.0002893  0.0007619 -0.0009784  0.0015183  0.0002789  0.0001087  0.0014423  0.0016916 -0.0003086  0.0005882  0.0006413 -0.0038755  0.0271987  0.0458958  0.0097033 -0.0003689 -0.0012756 -0.0019188  0.0011734 -0.0000641 -0.0324283 -0.0418372  0.0005302 -0.0007788 -0.0001284 -0.0003190 -0.0019285  0.0005986  0.0000009  0.0000319  0.0006343  0.0031481 -0.0000142  0.0003680  0.0005584 -0.0066077 -0.0000292 -0.0003600
29 0  0.0122274        nan  0.0083134        nan  0.0936769        nan -0.0385614        nan -0.0185956        nan -0.0178930        nan -0.0102588        nan  0.0000870        nan -0.0163627        nan  0.0040768        nan  0.0007391        nan -0.0137877        nan  0.0006406        nan -0.0008479        nan -0.0004517        nan  0.0002625        nan -0.0012040        nan  0.0009118        nan  0.0011847        nan  0.0006159        nan -0.0003781        nan -0.0010631        nan -0.0016810        nan  0.0005031        nan  0.0057736        nan  0.0048952        nan  0.0311018        nan  0.0024926        nan -0.0019538        nan -0.0012965        nan  0.0010577        nan -0.0007624        nan  0.0018200        nan -0.0011476        nan -0.0011087        nan  0.0007072        nan -0.0051075        nan  0.0015783        nan
29 1  0.0188127 -0.1855683  0.0510858  0.0037186  0.0120701  0.0068818 -0.1893245  0.0230037 -0.0246166 -0.0650023 -0.0153521  0.0410032  0.0206819  0.1367827  0.0082617 -0.0096445  0.0005224  0.0025347  0.0682550 -0.0211489  0.0043150  0.0328471  0.0145856 -0.0140751 -0.0013789 -0.0016640 -0.0001170  0.0087778  0.0049241 -0.0009999 -0.0034992 -0.0005784  0.0005260  0.0009054  0.0026112 -0.0008884  0.0001428  0.0014174  0.0029366 -0.0023652 -0.0019644  0.0009068  0.0012190  0.0001012 -0.0010437  0.0015643  0.0018081 -0.0002971  0.0047645 -0.0086826 -0.0029747  0.0029545 -0.0014417  0.0019189 -0.0072449 -0.0073231  0.0024031  0.0361070  0.0027961 -0.0118420  0.0004969 -0.0000218 -0.0025890  0.0002993  0.0004837  0.0003561  0.0005803  0.0001084 -0.0011646  0.0016025  0.0024240 -0.0002901  0.0013000  0.0023810 -0.0000295  0.0001042
29 2  0.0184260 -0.0089935  0.0158982  0.0491867 -0.0051277  0.0149961  0.0000516 -0.0100572  0.0085438  0.0136706 -0.0961856  0.1176854 -0.0023543 -0.0019240 -0.0862119 -0.1973217 -0.0081127  0.0056648  0.0025331 -0.0002261 -0.0002903 -0.0028217 -0.0003808 -0.0934799 -0.0051425  0.0059161  0.0005601 -0.0008791  0.0000202  0.0006254 -0.0026813  0.0008171 -0.0014172 -0.0033221 -0.0006366 -0.0008424 -0.0036738  0.0022988 -0.0015750 -0.0017006  0.0004421 -0.0021131  0.0016443  0.0000649  0.0021630  0.0004196 -0.0014481 -0.0014462 -0.0033459 -0.0061282  0.0086037  0.0437086 -0.0110608  0.0011893  0.0037677 -0.0030181  0.0002816 -0.0007635 -0.0193110 -0.0933681 -0.0016722  0.0050826  0.0016756  0.0011403 -0.0031505 -0.0008142  0.0012713  0.0000569  0.0011163  0.0064199 -0.0015448 -0.0012229  0.0096054 -0.0067696 -0.0002604 -0.0010073
29 3  0.0114690  0.0247739 -0.0198904 -0.0894426  0.0032310 -0.0020280  0.0538595  0.0118986 -0.0298511 -0.0453931  0.0125547  0.0217093  0.0209748  0.0340653  0.0184301  0.0263126  0.0000097 -0.0014495 -0.0059118 -0.0077856  0.0151174  0.0293894  0.0111366  0.0084081 -0.0010743 -0.0012387 -0.0005788 -0.0022994 -0.0016574 -0.0000751  0.0012421 -0.0005565  0.0008819  0.0010196  0.0007374  0.0039914  0.0004247  0.0000828 -0.0018549 -0.0029340 -0.0003052 -0.0002033 -0.0003265  0.0003543 -0.0004637 -0.0009147 -0.0017799 -0.0033948 -0.0012522 -0.0041098 -0.0136634 -0.0053563  0.0007876  0.0014615 -0.0121126 -0.0007763  0.0030899 -0.0081886  0.0145138  0.0112351 -0.0001175 -0.0015856  0.0013779  0.0019562 -0.0001833 -0.0005354 -0.0003113 -0.0001382  0.0002257 -0.0004354 -0.0017741 -0.0019075  0.0000826 -0.0010255  0.0000069  0.0002105
30 0 -0.0578970        nan -0.0215235        nan  0.0069016        nan -0.0965798        nan -0.0042987        nan  0.0128096        nan  0.0167904        nan  0.0233205        nan -0.0017554        nan  0.0191912        nan -0.0009580        nan  0.0144622        nan -0.0004223        nan  0.0017946        nan  0.0007094        nan -0.0012664        nan  0.0011932        nan -0.0011880        nan -0.0004270        nan  0.0014570        nan  0.0007846        nan  0.0000944        nan  0.0007196        nan  0.0016497        nan  0.0101938        nan -0.0149320        nan  0.0012866        nan -0.0250900        nan -0.0073733        nan  0.0139576        nan  0.0004423        nan -0.0007367        nan -0.0011442        nan -0.0001369        nan -0.0003516        nan  0.0009780        nan -0.0003903        nan  0.0000190        nan
30 1 -0.0102286 -0.0330925 -0.1391005  0.1366023  0.1013335 -0.0418678 -0.0354068 -0.0037475  0.0213152  0.0057674  0.1047106  0.1099447 -0.0064694  0.0044609 -0.0647430 -0.1154327 -0.0349936  0.0355945  0.0118870 -0.0008967 -0.0161614 -0.0005758 -0.0944867 -0.0768673 -0.0066522  0.0047320  0.0001247  0.0014122  0.0003611 -0.0006830 -0.0059333  0.0012005 -0.0021165 -0.0029799  0.0003144  0.0002934  0.0002949  0.0008260 -0.0000690  0.0002672 -0.0044093 -0.0049059  0.0025498 -0.0003134 -0.0008903  0.0010339 -0.0000332  0.0001537  0.0008703 -0.0008928  0.0462348  0.0338894  0.0103258  0.0077186  0.0091289 -0.0010464 -0.0058834  0.0015435 -0.0572324 -0.0586849  0.0036189 -0.0044819  0.0004769 -0.0002315 -0.0015007 -0.0033222 -0.0006638 -0.0001673  0.0023628  0.0024511 -0.0004619  0.0000450  0.0063987  0.0038902 -0.0013978 -0.0004460
30 2 -0.0077645  0.1686913 -0.0529265 -0.1243663 -0.0044419  0.0339583  0.0046663  0.0097649 -0.0020858 -0.1796220  0.0099571  0.0255203  0.0377466  0.0874378  0.0081378  0.0204826  0.0000345 -0.0058501  0.0077113 -0.0091834  0.0088926  0.0768045 -0.0073191 -0.0080157 -0.0003232 -0.0010031  0.0016013 -0.0053327  0.0014366 -0.0018322  0.0010074  0.0006002  0.0012957  0.0014908 -0.0014465  0.0033371  0.0002986  0.0005847 -0.0007537 -0.0021992 -0.0014944  0.0010212 -0.0001893 -0.0002613 -0.0003368  0.0007268 -0.0003606 -0.0020860 -0.0071464 -0.0069126  0.0072317  0.0043592 -0.0006085 -0.0031672  0.0120465 -0.0052616  0.0140941  0.0351078 -0.0020606  0.0030377 -0.0005876 -0.0014543  0.0003073  0.0012078  0.0023835  0.0004572  0.0000902 -0.0001654  0.0006076  0.0004972 -0.0004486 -0.0023625  0.0000700 -0.0043114 -0.0002723 -0.0000101
