# Sherical harmonic coefficients for the Average Magnetic field and Polar current System (AMPS) model
# Produced Apr 2019
#
# Based on magnetic field measurements from CHAMP (2001-08 to 2010-09) and Swarm (2013-12 to 2018-09).
# Reference: Laundal et al., "Solar wind and seasonal influence on ionospheric currents", Journal of Geophysical Research - Space Physics, doi:10.1029/2018JA025387, 2018
#
# Coefficient unit: nT
# Apex reference height: 110 km
# Earth radius: 6371.2 km
#
# Spherical harmonic degree, order: 65, 3 (for T) and 45, 3 (for V)
# 
# column names:
# n m tor_c_const tor_s_const pol_c_const pol_s_const tor_c_sinca tor_s_sinca pol_c_sinca pol_s_sinca tor_c_cosca tor_s_cosca pol_c_cosca pol_s_cosca tor_c_epsilon tor_s_epsilon pol_c_epsilon pol_s_epsilon tor_c_epsilon_sinca tor_s_epsilon_sinca pol_c_epsilon_sinca pol_s_epsilon_sinca tor_c_epsilon_cosca tor_s_epsilon_cosca pol_c_epsilon_cosca pol_s_epsilon_cosca tor_c_tilt tor_s_tilt pol_c_tilt pol_s_tilt tor_c_tilt_sinca tor_s_tilt_sinca pol_c_tilt_sinca pol_s_tilt_sinca tor_c_tilt_cosca tor_s_tilt_cosca pol_c_tilt_cosca pol_s_tilt_cosca tor_c_tilt_epsilon tor_s_tilt_epsilon pol_c_tilt_epsilon pol_s_tilt_epsilon tor_c_tilt_epsilon_sinca tor_s_tilt_epsilon_sinca pol_c_tilt_epsilon_sinca pol_s_tilt_epsilon_sinca tor_c_tilt_epsilon_cosca tor_s_tilt_epsilon_cosca pol_c_tilt_epsilon_cosca pol_s_tilt_epsilon_cosca tor_c_tau tor_s_tau pol_c_tau pol_s_tau tor_c_tau_sinca tor_s_tau_sinca pol_c_tau_sinca pol_s_tau_sinca tor_c_tau_cosca tor_s_tau_cosca pol_c_tau_cosca pol_s_tau_cosca tor_c_tilt_tau tor_s_tilt_tau pol_c_tilt_tau pol_s_tilt_tau tor_c_tilt_tau_sinca tor_s_tilt_tau_sinca pol_c_tilt_tau_sinca pol_s_tilt_tau_sinca tor_c_tilt_tau_cosca tor_s_tilt_tau_cosca pol_c_tilt_tau_cosca pol_s_tilt_tau_cosca tor_c_f107 tor_s_f107 pol_c_f107 pol_s_f107
60 1 -0.0056175  0.0006386        nan        nan  0.0205210  0.0000856        nan        nan -0.0019041 -0.0009843        nan        nan -0.0009015  0.0003225        nan        nan -0.0045423  0.0019234        nan        nan -0.0008370  0.0035492        nan        nan  0.0015272 -0.0018836        nan        nan -0.0001864 -0.0001665        nan        nan -0.0009290 -0.0013520        nan        nan  0.0001643  0.0003663        nan        nan -0.0000044 -0.0000270        nan        nan  0.0005949  0.0003367        nan        nan -0.0010437 -0.0027565        nan        nan  0.0037372 -0.0011140        nan        nan  0.0008788  0.0023772        nan        nan -0.0001880  0.0001835        nan        nan -0.0000192  0.0000587        nan        nan  0.0001231 -0.0000658        nan        nan -0.0000326 -0.0000843        nan        nan
60 2  0.0087056  0.0111136        nan        nan -0.0023093 -0.0002302        nan        nan -0.0040573 -0.0005734        nan        nan -0.0003212 -0.0064816        nan        nan  0.0001268  0.0003734        nan        nan  0.0025721 -0.0040576        nan        nan -0.0001758  0.0002572        nan        nan -0.0002699  0.0005399        nan        nan  0.0002394  0.0005200        nan        nan  0.0001330 -0.0000950        nan        nan  0.0001934 -0.0001076        nan        nan  0.0000816 -0.0001139        nan        nan -0.0024775  0.0046945        nan        nan -0.0000100 -0.0001390        nan        nan  0.0018474 -0.0001814        nan        nan -0.0001338 -0.0000039        nan        nan -0.0003750 -0.0000484        nan        nan  0.0000724 -0.0000148        nan        nan  0.0001365  0.0003259        nan        nan
60 3  0.0090171 -0.0001689        nan        nan -0.0111872  0.0014915        nan        nan -0.0065270 -0.0014979        nan        nan  0.0001532 -0.0001263        nan        nan  0.0051168 -0.0007808        nan        nan  0.0032615 -0.0000546        nan        nan -0.0003032  0.0002373        nan        nan -0.0000512  0.0000077        nan        nan  0.0004602  0.0006275        nan        nan -0.0002481 -0.0001121        nan        nan  0.0000195  0.0000504        nan        nan -0.0000723 -0.0001046        nan        nan -0.0023356  0.0010077        nan        nan -0.0041354 -0.0002138        nan        nan  0.0021272 -0.0008498        nan        nan  0.0001481 -0.0000122        nan        nan  0.0000067 -0.0000248        nan        nan -0.0002256  0.0000198        nan        nan -0.0000227 -0.0000693        nan        nan
61 0 -0.0016338        nan        nan        nan  0.0131314        nan        nan        nan  0.0049904        nan        nan        nan -0.0011848        nan        nan        nan -0.0064919        nan        nan        nan -0.0027864        nan        nan        nan -0.0002197        nan        nan        nan  0.0006498        nan        nan        nan  0.0002202        nan        nan        nan  0.0001412        nan        nan        nan -0.0001336        nan        nan        nan  0.0001464        nan        nan        nan  0.0010042        nan        nan        nan  0.0025664        nan        nan        nan -0.0013417        nan        nan        nan -0.0000495        nan        nan        nan  0.0000933        nan        nan        nan  0.0000247        nan        nan        nan -0.0001669        nan        nan        nan
61 1  0.0028406 -0.0119746        nan        nan  0.0001553  0.0026756        nan        nan -0.0035998 -0.0435745        nan        nan  0.0002625  0.0005567        nan        nan  0.0000547 -0.0011885        nan        nan -0.0019086  0.0096903        nan        nan -0.0002131  0.0000808        nan        nan  0.0012296 -0.0007802        nan        nan  0.0000657 -0.0002515        nan        nan -0.0000261  0.0003985        nan        nan -0.0003513  0.0002643        nan        nan -0.0001086  0.0005618        nan        nan  0.0022617  0.0035221        nan        nan -0.0006244  0.0000872        nan        nan -0.0015134  0.0037891        nan        nan -0.0000741 -0.0002310        nan        nan  0.0000519  0.0000990        nan        nan  0.0000425  0.0004024        nan        nan  0.0001526  0.0003288        nan        nan
61 2  0.0087908 -0.0003015        nan        nan -0.0033034  0.0062702        nan        nan -0.0001425  0.0034474        nan        nan  0.0025329 -0.0005434        nan        nan  0.0036958 -0.0009364        nan        nan  0.0034211 -0.0012442        nan        nan  0.0010744  0.0011956        nan        nan -0.0001204  0.0002003        nan        nan -0.0006674 -0.0010178        nan        nan  0.0000250 -0.0003929        nan        nan  0.0000371 -0.0000212        nan        nan  0.0005448 -0.0001476        nan        nan -0.0016385  0.0003628        nan        nan -0.0048239 -0.0008078        nan        nan  0.0015330 -0.0001656        nan        nan -0.0003050  0.0003875        nan        nan -0.0000180 -0.0000475        nan        nan  0.0002724  0.0000646        nan        nan -0.0001073 -0.0001046        nan        nan
61 3 -0.0106141 -0.0127604        nan        nan -0.0021176 -0.0022134        nan        nan  0.0169151  0.0266213        nan        nan -0.0006885  0.0020472        nan        nan  0.0007423  0.0005022        nan        nan -0.0091747 -0.0065784        nan        nan  0.0000823 -0.0001984        nan        nan -0.0000395  0.0000955        nan        nan -0.0000957  0.0000557        nan        nan  0.0000390 -0.0000993        nan        nan  0.0000781 -0.0000243        nan        nan  0.0000500 -0.0001478        nan        nan  0.0036064  0.0011469        nan        nan  0.0009294  0.0002037        nan        nan -0.0038017 -0.0047284        nan        nan -0.0000484  0.0000635        nan        nan -0.0001371 -0.0000441        nan        nan  0.0000752 -0.0001141        nan        nan -0.0000672 -0.0001699        nan        nan
62 0 -0.0003369        nan        nan        nan  0.0036723        nan        nan        nan -0.0055442        nan        nan        nan -0.0000516        nan        nan        nan -0.0009098        nan        nan        nan  0.0008503        nan        nan        nan -0.0000427        nan        nan        nan -0.0001615        nan        nan        nan  0.0000995        nan        nan        nan  0.0000003        nan        nan        nan  0.0001100        nan        nan        nan -0.0000323        nan        nan        nan  0.0008457        nan        nan        nan -0.0006183        nan        nan        nan -0.0008786        nan        nan        nan -0.0000029        nan        nan        nan -0.0000960        nan        nan        nan  0.0000144        nan        nan        nan  0.0000080        nan        nan        nan
62 1  0.0007025 -0.0029342        nan        nan  0.0126932 -0.0079435        nan        nan  0.0000419 -0.0021037        nan        nan  0.0010768  0.0013104        nan        nan -0.0047237  0.0005141        nan        nan  0.0009418  0.0030890        nan        nan  0.0001761 -0.0003401        nan        nan  0.0001989  0.0000669        nan        nan -0.0007252 -0.0001245        nan        nan -0.0001001 -0.0001032        nan        nan -0.0000103  0.0000085        nan        nan  0.0000219 -0.0002193        nan        nan -0.0003788 -0.0013931        nan        nan  0.0015538  0.0002443        nan        nan  0.0008271  0.0014815        nan        nan  0.0001207  0.0001482        nan        nan -0.0000323 -0.0000293        nan        nan -0.0000220 -0.0001463        nan        nan  0.0000307  0.0000833        nan        nan
62 2  0.0031662  0.0019602        nan        nan -0.0016298  0.0000269        nan        nan -0.0038406 -0.0059311        nan        nan  0.0000991 -0.0009827        nan        nan -0.0001398  0.0002155        nan        nan  0.0020859 -0.0021953        nan        nan  0.0000273 -0.0000101        nan        nan  0.0003721 -0.0000289        nan        nan -0.0000733 -0.0000579        nan        nan  0.0000481 -0.0001270        nan        nan -0.0001043  0.0000327        nan        nan  0.0000521 -0.0001451        nan        nan -0.0018303  0.0033313        nan        nan  0.0005332  0.0000015        nan        nan  0.0020377 -0.0020030        nan        nan -0.0000399  0.0000778        nan        nan  0.0000884 -0.0000059        nan        nan  0.0000718 -0.0000965        nan        nan -0.0000038 -0.0001806        nan        nan
62 3  0.0015438  0.0001017        nan        nan -0.0073129 -0.0003716        nan        nan -0.0049159 -0.0005532        nan        nan  0.0015148  0.0008243        nan        nan  0.0030611  0.0001436        nan        nan  0.0025769  0.0011212        nan        nan  0.0000338 -0.0000240        nan        nan -0.0001174 -0.0000105        nan        nan  0.0001025  0.0001377        nan        nan  0.0001603  0.0001471        nan        nan  0.0000176 -0.0000198        nan        nan -0.0000169  0.0001319        nan        nan -0.0013121 -0.0011172        nan        nan -0.0009798  0.0003818        nan        nan  0.0017297  0.0009384        nan        nan -0.0000500 -0.0000863        nan        nan  0.0000328  0.0000100        nan        nan  0.0000890  0.0000617        nan        nan  0.0000066  0.0000345        nan        nan
63 0  0.0009450        nan        nan        nan  0.0116567        nan        nan        nan  0.0038609        nan        nan        nan -0.0005830        nan        nan        nan -0.0037442        nan        nan        nan -0.0017459        nan        nan        nan  0.0001459        nan        nan        nan  0.0000329        nan        nan        nan -0.0000971        nan        nan        nan -0.0002056        nan        nan        nan -0.0000159        nan        nan        nan -0.0001252        nan        nan        nan  0.0018813        nan        nan        nan  0.0007084        nan        nan        nan -0.0017631        nan        nan        nan  0.0000984        nan        nan        nan -0.0000477        nan        nan        nan -0.0000994        nan        nan        nan  0.0000477        nan        nan        nan
63 1 -0.0030182 -0.0008438        nan        nan  0.0006423  0.0021287        nan        nan -0.0008508 -0.0416759        nan        nan -0.0007161  0.0010810        nan        nan  0.0003328 -0.0005208        nan        nan -0.0011747  0.0050812        nan        nan -0.0000729 -0.0003815        nan        nan  0.0006986 -0.0002905        nan        nan -0.0000248  0.0000445        nan        nan -0.0001272  0.0001839        nan        nan -0.0001905  0.0000753        nan        nan -0.0001268  0.0001079        nan        nan  0.0016884  0.0041391        nan        nan -0.0002064  0.0000696        nan        nan -0.0011639 -0.0010439        nan        nan  0.0001553 -0.0001352        nan        nan  0.0000739 -0.0000426        nan        nan -0.0001208  0.0000991        nan        nan -0.0000645 -0.0001371        nan        nan
63 2 -0.0046557  0.0055298        nan        nan -0.0035776  0.0002949        nan        nan  0.0003310  0.0024871        nan        nan  0.0006650 -0.0012239        nan        nan  0.0018891 -0.0001797        nan        nan  0.0006331 -0.0008718        nan        nan -0.0001485 -0.0002812        nan        nan -0.0000728 -0.0000237        nan        nan -0.0004813 -0.0005369        nan        nan  0.0004864  0.0000135        nan        nan -0.0000046 -0.0000156        nan        nan  0.0005039  0.0000866        nan        nan -0.0006864 -0.0004861        nan        nan  0.0002969 -0.0002142        nan        nan  0.0006624 -0.0005306        nan        nan -0.0002969  0.0000522        nan        nan  0.0000082  0.0000103        nan        nan  0.0004355 -0.0000613        nan        nan  0.0000412  0.0000387        nan        nan
63 3 -0.0095143 -0.0068966        nan        nan -0.0014961 -0.0015463        nan        nan  0.0167617  0.0224555        nan        nan -0.0022065 -0.0005506        nan        nan  0.0003895  0.0002632        nan        nan -0.0065640 -0.0044470        nan        nan  0.0001030  0.0002323        nan        nan -0.0002208  0.0001645        nan        nan  0.0001313 -0.0000428        nan        nan -0.0000891 -0.0001107        nan        nan  0.0001219 -0.0000408        nan        nan -0.0000488 -0.0000748        nan        nan  0.0031591  0.0000724        nan        nan  0.0000093  0.0001439        nan        nan -0.0042744 -0.0014113        nan        nan  0.0000489  0.0000799        nan        nan -0.0000310  0.0000058        nan        nan -0.0001072 -0.0000766        nan        nan  0.0000338  0.0000489        nan        nan
64 0 -0.0016791        nan        nan        nan  0.0032572        nan        nan        nan -0.0027750        nan        nan        nan -0.0002653        nan        nan        nan -0.0004422        nan        nan        nan  0.0000861        nan        nan        nan -0.0000938        nan        nan        nan  0.0004864        nan        nan        nan  0.0001104        nan        nan        nan -0.0002224        nan        nan        nan -0.0001712        nan        nan        nan -0.0003438        nan        nan        nan  0.0017767        nan        nan        nan -0.0003207        nan        nan        nan -0.0013765        nan        nan        nan  0.0002518        nan        nan        nan  0.0001410        nan        nan        nan -0.0002799        nan        nan        nan -0.0000216        nan        nan        nan
